term_id,item_id,query,title,category,brand,label,first_stage_score,final_ranking_score,rank_before,rank_after
TERM_9581e486,ITEM_e91035c484f5,ahşap mutfak masası,kadın howen kısa topuklu ayakkabı - ten deri,ayakkabı/topuklu ayakkabı/klasik topuklu ayakkabı,modaadam,0,0.05037583773822756,-2.3650773,29,33
TERM_9581e486,ITEM_65a6c2447132,ahşap mutfak masası,14'ü 1 arada erkek bakım seti - yüz/saç/vücut (islak/kuru kullanım) mg7930/15,elektronik/kişisel bakım aletleri/tıraş makinesi,philips,0,0.06764587780941665,-1.95332,18,24
TERM_9581e486,ITEM_306ce7dda854,ahşap mutfak masası,"jn-23130 yuvarlak hasır ekmek sepeti, bezli, 24x8 cm",ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/ekmek kutusu ve sepeti,zicco,0,0.09218384955176157,-1.7447009,13,16
TERM_9581e486,ITEM_3a552844d0e5,ahşap mutfak masası,cepli kapri 8-12 yaş siyah,giyim/alt giyim/şort & bermuda,cigit,0,0.04220092292261767,-2.4149835,31,35
TERM_9581e486,ITEM_7677bf5afcac,ahşap mutfak masası,40 x 140 + 2 raf masif ahşap bar masa yüksek masa kahve köşesi,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası,modern lifee,1,0.1580601658175065,0.28554133,9,8
TERM_9581e486,ITEM_1a61983f972d,ahşap mutfak masası,glare tek kişilik nevresim takımı beyaz,ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/tek kişilik nevresim,english home,0,0.05780292843809928,-1.7328357,22,15
TERM_9581e486,ITEM_b7bba204d7f9,ahşap mutfak masası,elegance yemek masasi atlantik çam 120x70,ev & mobilya/mobilya/yemek odası/yemek masası,dekopratik,1,0.06513016987277505,-1.311426,19,11
TERM_9581e486,ITEM_aaff333256f5,ahşap mutfak masası,d'lux pro erkek lacivert outdoor ayakkabı 237755 dknv,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,skechers,0,0.06102190856166864,-1.9409915,20,23
TERM_9581e486,ITEM_84ffc980aad6,ahşap mutfak masası,wellsoft kapitone tek kişilik yorgan - ultra yumuşak ve sıcak tutucu yorgan,kırtasiye & ofis malzemeleri/ofis teknolojileri/pil & şarj cihazı,helen home,0,0.005963252529580213,-2.3035622,37,30
TERM_9581e486,ITEM_195dcb3a5ac2,ahşap mutfak masası,mutfak masası / bar masası,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası,eva ithalat,1,0.4810865353030864,0.4215947,1,5
TERM_9581e486,ITEM_c43d045a908d,ahşap mutfak masası,kale 210 2k sürg dlp 120cm dore byz,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,minar,0,0.050050439897770686,-2.68373,30,36
TERM_9581e486,ITEM_1d0144db6a59,ahşap mutfak masası,papatya çiçek mum & sabun silikon kalıbı,ev & mobilya/ev/ev dekorasyon/mum & kandil,hogart design,0,0.05399847002295934,-2.292934,24,28
TERM_9581e486,ITEM_33fda7419ebb,ahşap mutfak masası,antalya yıldız profil lb2200y soft touch fırtına gri,banyo yapı & hırdavat/hırdavat/duvar & cephe kaplama,agt,0,0.028789622367311307,-2.68373,35,37
TERM_9581e486,ITEM_99466161a176,ahşap mutfak masası,fuşya kazayağı 2 li kahve fincanı,ev & mobilya/ev/sofra & mutfak/sofra/kahve fincanı,cristina re,0,0.12788395319294302,-1.6925948,11,13
TERM_9581e486,ITEM_a5064d4975f4,ahşap mutfak masası,gümüş su yolu kolye bileklik seti,aksesuar/takı & mücevher/kolye/çelik kolye,ismim bijuteri,0,0.04180598619763081,-2.2053812,32,27
TERM_9581e486,ITEM_373dbbc0b2a8,ahşap mutfak masası,8mm pembe-siyah pilates matı – çift taraflı kalın spor minderi,spor & outdoor/ekipman & aksesuar/pilates & yoga/pilates malzemeleri/pilates minder & mat,ckspor,0,0.08155561868300538,-1.8994546,16,21
TERM_9581e486,ITEM_a7d384885074,ahşap mutfak masası,katlanır kırma atlantik çam 60x90 katlanabilir masa,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası,asratrend,0,0.034087529379398185,-2.1638122,33,26
TERM_9581e486,ITEM_16c4d6f852f6,ahşap mutfak masası,vilinze avanos ahşap katlanır kanatlı mdf mutfak masası - 70x70+70 (70x140) cm,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak masası,vilinze,1,0.4113610974125206,0.47627074,2,4
TERM_96125a94,ITEM_d3ff23637c02,dalgıç kumaş eşofman takımı,large 6 adet bölmeli öğünlük et ve sebze saklama kabı dondurulmuş ölçülü kıyma buzluk düzenleyici,ev & mobilya/ev/ev gereçleri/depolama&düzenleme ürünleri/buzdolabı düzenleyici,bayev,0,0.010767840272876219,-2.68373,36,39
TERM_96125a94,ITEM_57a39ff0efb0,dalgıç kumaş eşofman takımı,unisex siyah dalgıç kumaş ( gri ) detaylı eşofman takımı - spor / günlük / oversize rahat kalıp,giyim/spor giyim/spor eşofman takımı,teodora demaria,1,0.879350473274086,0.32007143,7,15
TERM_96125a94,ITEM_f45a63bd47b1,dalgıç kumaş eşofman takımı,kız çocuk eşofman takım,giyim/alt giyim/eşofman/eşofman takımı,ss sinser,0,0.3534959042419943,0.49320328,17,12
TERM_96125a94,ITEM_eb38f91c0477,dalgıç kumaş eşofman takımı,jd0467 tiro es ts erkek eşofman takımı lacivert,giyim/spor giyim/spor eşofman takımı,hummel,0,0.46083939098640164,-0.3620072,16,17
TERM_96125a94,ITEM_88d56c372cf7,dalgıç kumaş eşofman takımı,cramp omuzdan göğüse kadar mavi garnili dalgıç kumaş erkek eşofman takımı,giyim/büyük beden/büyük beden eşofman takımı,elfa tekstil,0,0.9198838539560387,1.964125,3,1
TERM_96125a94,ITEM_1e36ad0c8a67,dalgıç kumaş eşofman takımı,cramp omuzdan göğüse kadar mavi garnili dalgıç kumaş erkek eşofman takımı,giyim/büyük beden/büyük beden eşofman takımı,cramp spor,0,0.9545858109665483,1.0996957,2,3
TERM_96125a94,ITEM_cd549e88fce2,dalgıç kumaş eşofman takımı,siyah yan sehpa cam raflı metal geyik sehpa,ev & mobilya/mobilya/salon & oturma odası/sehpa/yan sehpa,tino furniture,0,0.014789222845057036,-2.5921428,33,38
TERM_96125a94,ITEM_33c67da37a49,dalgıç kumaş eşofman takımı,kız çocuk turuncu eşofman takımı,giyim/alt giyim/eşofman/eşofman takımı,puma,0,0.4746111101178662,0.425282,14,13
TERM_96125a94,ITEM_ef7f74073535,dalgıç kumaş eşofman takımı,mandolarian baby yoda baba oğul kız tek ürün fiyatidir kombin yapmak için en az 2 adet sepete ekle,giyim/üst giyim/t-shirt,tshirthane,0,0.057629205583649534,-1.4942727,21,20
TERM_96125a94,ITEM_3d629c2ca152,dalgıç kumaş eşofman takımı,kirmizi dalgiç kumaş ant eşofman takimi,giyim/spor giyim/spor eşofman takımı,fuba,1,0.6074163380239318,0.3632904,12,14
TERM_96125a94,ITEM_742127494a1e,dalgıç kumaş eşofman takımı,orijinal steteskop tek taraflı orijinal alman malı,süpermarket/sağlık/medikal ekipman/sağlık ölçüm cihazı/tansiyon aleti,erka,0,0.003764187381541036,-2.1154919,39,28
TERM_96125a94,ITEM_e7fd16a3a2e5,dalgıç kumaş eşofman takımı,erkek siyah kapüşonlu dalgıç kumaş eşofman takımı,giyim/alt giyim/eşofman/eşofman takımı,dynamo,1,0.9800800433918675,1.0860889,1,4
TERM_96125a94,ITEM_b24677835de3,dalgıç kumaş eşofman takımı,gervasio slim fit dalgıç kumaş kapüşonlu fermuarlı erkek eşofman takımı,giyim/alt giyim/eşofman/eşofman takımı,oksit,1,0.9145446717224545,0.82921344,4,9
TERM_96125a94,ITEM_21ae94300dbe,dalgıç kumaş eşofman takımı,unısex dalgıç kumaş kapüşonlu eşofman takımı esf-600,giyim/alt giyim/eşofman/eşofman takımı,pina kids,1,0.8975956557314064,1.080722,6,5
TERM_96125a94,ITEM_91b70c253cc2,dalgıç kumaş eşofman takımı,mini mavi ilaç kutusu günlük 4 bölmeli ilaç saklama kutusu ilaç organizeri,süpermarket/sağlık/hasta bakım ve hareket destek/ilaç saklama kutusu,bgm,0,0.010843015946788775,-2.3365123,35,31
TERM_96125a94,ITEM_031a0466f9eb,dalgıç kumaş eşofman takımı,"30luk tabak kutusu, kadife (boş)",hobi & eğlence/hediyelik ürünler/hediye kutusu,özkul velvet,0,0.002798491937954846,-2.1501002,40,29
TERM_96125a94,ITEM_6d276b7c354e,dalgıç kumaş eşofman takımı,gümüş rodyumlu zirkon taşlı alttan ayarlanabilir çift sıra görünümlü yüzük sgtl12245rodaj,aksesuar/takı & mücevher/yüzük/gümüş yüzük,söğütlü silver,0,0.019455123589341435,-2.68373,30,40
TERM_96125a94,ITEM_9b5fa3b23a2b,dalgıç kumaş eşofman takımı,spor eşofman takımı,giyim/spor giyim/spor eşofman takımı,uhlsport,0,0.4737688366780852,0.5352079,15,11
TERM_96125a94,ITEM_29e4c9f5af5b,dalgıç kumaş eşofman takımı,wavea desen lina şal,giyim/tesettür giyim/tesettür şal,modakaşmir,0,0.0216143205035874,-2.388448,28,36
TERM_96125a94,ITEM_9c2bc81247c3,dalgıç kumaş eşofman takımı,soru ve cevaplarla bana dinimi anlat (ciltli),kitap/çocuk ve ebeveyn kitapları/aktivite & eğitici kitaplar,gülce kitap,0,0.018297205562408287,-2.3365123,31,32
TERM_96125a94,ITEM_f7ecbe98f4ca,dalgıç kumaş eşofman takımı,111230268 graham sneaker erkek deri ayakkabı,ayakkabı/spor ayakkabı/sneaker,lufian,0,0.09503017893799012,-1.1031458,18,18
TERM_96125a94,ITEM_6d9f5dab5bf0,dalgıç kumaş eşofman takımı,"koko home kalpli kaydırmaz tok dokulu kapı önü paspası, ev hediyesi",ev & mobilya/mobilya/halı / kilim/kapı önü paspası,modapek,0,0.009350400487342942,-2.3365123,37,33
TERM_96125a94,ITEM_8f0951a73564,dalgıç kumaş eşofman takımı,trend sucuba kumaş 2'li eşofman takımı,giyim/spor giyim/spor eşofman takımı,maracana,1,0.7991394149882527,0.94451714,11,6
TERM_96125a94,ITEM_e694adb44df8,dalgıç kumaş eşofman takımı,grand court 2.0 kids ayakkabı,ayakkabı/spor ayakkabı/yürüyüş ayakkabısı,adidas,0,0.03477215434891465,-2.0155647,24,27
TERM_96125a94,ITEM_7c60808750a1,dalgıç kumaş eşofman takımı,dalgıç kumaş unisex çocuk eşofman takımı unlimited potential esf1725y,giyim/alt giyim/eşofman/eşofman takımı,pina kids,1,0.8502613308734195,1.7251843,8,2
TERM_96125a94,ITEM_0ab7fee01ff0,dalgıç kumaş eşofman takımı,unisex siyah dalgıç kumaş ( gri ) detaylı eşofman takımı - spor / günlük / oversize rahat kalıp,giyim/spor giyim/spor eşofman takımı,pierre cardin,0,0.836968754275437,0.8457212,10,7
TERM_96125a94,ITEM_84235f4965f1,dalgıç kumaş eşofman takımı,kız çocuk kaban 51219h,giyim/dış giyim/kaban & mont/kaban,benittokids,0,0.019594392071215022,-1.8499767,29,25
TERM_96125a94,ITEM_7e0c19d0ce82,dalgıç kumaş eşofman takımı,erkek slim fit bisiklet yaka sade baskısız 3 iplik sweatshirt beyaz,giyim/üst giyim/sweatshirt,under armour,0,0.05812625842287427,-1.8050225,20,23
TERM_96125a94,ITEM_57d5f556aed6,dalgıç kumaş eşofman takımı,dekons büyük beden eşofman takımı (büyük kalıp 120kg-200kg arası),giyim/büyük beden/büyük beden eşofman takımı,tambattal,0,0.5924486002655539,0.2884835,13,16
TERM_96125a94,ITEM_ab934de30eec,dalgıç kumaş eşofman takımı,cool touch basic king kişilik nevresim takımı,ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/battal boy nevresim,karaca home,0,0.028421104804859664,-1.135622,26,19
TERM_96125a94,ITEM_1e663314ef9c,dalgıç kumaş eşofman takımı,- ladik - beyaz çift kapakli gardirop 210-90-45 cm,ev & mobilya/mobilya/yatak odası/dolap ve gardırop,wode studio,0,0.027642866493922405,-2.3650773,27,35
TERM_96125a94,ITEM_381ecfb04b3b,dalgıç kumaş eşofman takımı,relax fit balıkçı yaka kazak y0623az23au,giyim/üst giyim/kazak & hırka/kazak,defacto,0,0.033750608076012184,-1.7907504,25,22
TERM_96125a94,ITEM_0aab477c7167,dalgıç kumaş eşofman takımı,siyah kadın su geçirmez krinkıl kumaşlı fermuarlı 3 bölmeli kolon askılı postacı omuz çantası,aksesuar/çanta/postacı çantası,bu tam sensin,0,0.042318804359953374,-1.8476435,23,24
TERM_96125a94,ITEM_28a26dc46e0d,dalgıç kumaş eşofman takımı,joyce jade edt 50 ml kadın parfüm,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,oriflame,0,0.014185282650185618,-2.5642922,34,37
TERM_96125a94,ITEM_6cd33229a965,dalgıç kumaş eşofman takımı,fermuarlı scoba kumaş eşofman takımı,giyim/spor giyim/spor eşofman takımı,nepa,1,0.8408630567511581,0.8454529,9,8
TERM_96125a94,ITEM_b2ba7da7aad5,dalgıç kumaş eşofman takımı,erkek slim fit denim koyu mavi pantolon,giyim/alt giyim/pantolon,lacoste,0,0.04450264540651483,-2.0101712,22,26
TERM_96125a94,ITEM_96220c8492e0,dalgıç kumaş eşofman takımı,kadın mürdüm fermuarlı kapüşonlu dalgıç scuba kumaş spor eşofman takımı 21kestax11,giyim/alt giyim/eşofman/eşofman takımı,azıcık akıllı,1,0.9088490086188976,0.7809004,5,10
TERM_96125a94,ITEM_d28d00736feb,dalgıç kumaş eşofman takımı,tıger baskılı 2-5 yaş sweatshirt - mavi3-4 yaş,anne & bebek & çocuk/oyuncak/figür oyuncaklar/karakter figür oyuncak,puma,0,0.004477779361660253,-2.2834117,38,30
TERM_96125a94,ITEM_99f26f7603e9,dalgıç kumaş eşofman takımı,meyvelik meyve sepeti metal meyve ve sebze sepeti meyve sunum sepeti 2 katli meyvelik siyah,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/sebzelik,mubatex,0,0.014951271554982496,-2.3365123,32,34
TERM_96125a94,ITEM_f53521d02f41,dalgıç kumaş eşofman takımı,çocuk ikili takım i smi summerset jc7577,giyim/spor giyim/spor eşofman takımı,adidas,0,0.088148486845883,-1.4988004,19,21
TERM_aef40aa7,ITEM_f4720e68a87f,mizon,lüx taşlı kadın kol saati asansörlü renkli bileklik kombin gold pembe renk pl-1512b4,aksesuar/saat seti,polo air,0,0.059866228753313155,-1.9988258,14,14
TERM_aef40aa7,ITEM_72619860a314,mizon,2026 lisans kpss gygk pegem 5li soru bankası seti ve marka 2026 kpss 5li branş deneme seti 4 hediye,kitap/eğitim/sınav hazırlık,pegem akademi yayıncılık,0,0.2484698486203999,-1.8635083,9,11
TERM_aef40aa7,ITEM_6ca3bd88e842,mizon,vita lemon sparkling toner işıltı artırıcı ve sıkılaştırıcı limon toniği,kozmetik & kişisel bakım/cilt bakım/cilt bakım seti,mizon,1,0.7195277387823953,0.51990443,3,1
TERM_aef40aa7,ITEM_1d86cf45e957,mizon,8. sınıf video ders kitabı - kamp kitabı,kitap/eğitim/sınav hazırlık,partikül matematik,0,0.2603903066706698,-1.7688972,8,9
TERM_aef40aa7,ITEM_af177ac2ba82,mizon,brow extensions kaş kalemi - 04 medium brown (orta ton),kozmetik & kişisel bakım/makyaj/göz makyajı/kaş kalemi & kaş farı,maybelline new york,0,0.02806205109752377,-2.6041207,15,15
TERM_aef40aa7,ITEM_5febe5115c01,mizon,sezar magic leopard green güneş gözlüğü,aksesuar/gözlük/güneş gözlüğü,bilge karga,0,0.2200832236620328,-1.8279028,10,10
TERM_aef40aa7,ITEM_4740f2e87bd0,mizon,peptide ampoule cream - yaşlanma karşıtı peptit ampul kremi,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz kremi,mizon,1,0.7364441474444311,0.36435354,2,4
TERM_aef40aa7,ITEM_4cd3fb92eed2,mizon,dekoratif gökkuşaği mum silikon kalıp,ev & mobilya/ev/ev dekorasyon/mum & kandil,cageartstudio,0,0.20078016018208714,-1.4118519,11,6
TERM_aef40aa7,ITEM_c1be1ac00ba6,mizon,vita lemon sparkling toner işıltı artırıcı ve sıkılaştırıcı limon toniği,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,mizon,0,0.6991744996846279,0.47864693,5,2
TERM_aef40aa7,ITEM_ad75bca70c85,mizon,ekstra yağ çözücü mucize bulaşık deterjanı 1000 ml limonlu yoğun formül güçlü temizlik,süpermarket/ev bakım ve temizlik/bulaşık yıkama/elde bulaşık deterjanı,papilion,0,0.06443014891248261,-1.873523,13,12
TERM_aef40aa7,ITEM_2f92eb896d0e,mizon,mousse far gold,kozmetik & kişisel bakım/makyaj/göz makyajı/göz farı,revolution,0,0.11721844466078066,-1.9919966,12,13
TERM_aef40aa7,ITEM_0fcf04998fe2,mizon,100 ml şeffaf cam damlalıklı serum şişesi 100 cc bambu kapaklı ahşap dropper cam şişe ahşap 1 adet,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/kavanoz,afracam,0,0.2713743499671993,-1.748081,7,8
TERM_aef40aa7,ITEM_7b1f2265e1de,mizon,collagen power lifting cream tube besleyici  sıkılaştırıcı kolajen kremi 35 ml,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz kremi,mizon,1,0.7512226495620975,0.36435354,1,5
TERM_aef40aa7,ITEM_89454b6ed7f2,mizon,grelot king size pamuklu baskılı nevresim takımı - gri,ev & mobilya/ev/ev tekstili/yatak odası tekstili/nevresim takımı/çift kişilik nevresim,madame coco,0,0.2802971550058352,-1.6660403,6,7
TERM_aef40aa7,ITEM_32ffdadc069b,mizon,hyaluronic acid sherbet deep cleansing foam - hyalüronik asit temizleyici,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz temizleyici,mizon,1,0.7089227999540294,0.47864693,4,3
TERM_dd90fa53,ITEM_0e9eda957f56,bol paça eşofman altı,erkek yan şeritli baggy fit eşofman siyah,giyim/alt giyim/eşofman/eşofman altı,gugus,0,0.39653921026877625,-0.18791641,29,31
TERM_dd90fa53,ITEM_8bc83ce5b15c,bol paça eşofman altı,bmw 507 1956 1/36 ölçek *c&c model garage* çek bırak diecast metal model oyuncak araba,hobi & eğlence/uzaktan kumandalı araçlar/model araç,welly,0,0.0040489400784681495,-2.3035622,86,47
TERM_dd90fa53,ITEM_db1fd04767a7,bol paça eşofman altı,kadın bol paça eşofman altı siyah 2013,giyim/alt giyim/eşofman/eşofman altı,trendiz,1,0.980540701203051,1.9063311,1,4
TERM_dd90fa53,ITEM_ede45fdb578b,bol paça eşofman altı,bordo şeritli içi polarlı wide leg eşofman altı,giyim/alt giyim/eşofman/eşofman altı,bases.,0,0.49279325154094605,0.20792232,24,25
TERM_dd90fa53,ITEM_94526c5c9c65,bol paça eşofman altı,erkek çocuk bisiklet yaka kısa kollu tişört k1687a623sm,giyim/takımlar/alt - üst takım,defacto,0,0.018764356358791746,-2.316362,70,53
TERM_dd90fa53,ITEM_72c24c55e838,bol paça eşofman altı,modal touch geniş paça eşofman altı,giyim/alt giyim/eşofman/eşofman altı,hiccup,1,0.7670855203943153,0.6587398,11,14
TERM_dd90fa53,ITEM_17ce2a61da8d,bol paça eşofman altı,yetişkin külotlu hasta bezi medium orta boy kadin erkek unisex 30 adet - 1 paket,süpermarket/sağlık/hasta bezi ve temizlik/emici külot,elan,0,0.041818013507013675,-2.3650773,42,68
TERM_dd90fa53,ITEM_11e11be57bdf,bol paça eşofman altı,"siyah çerçeveli tablo, japanese floral art, comfort serisi mutfak duvar tablosu, no:108919",ev & mobilya/ev/ev dekorasyon/tablo,postifull,0,0.03300337887226689,-2.3650773,54,69
TERM_dd90fa53,ITEM_6083d8d399fd,bol paça eşofman altı,valeria 7 parça granit tencere seti - cappuccino,ev & mobilya/ev/sofra & mutfak/pişirme/tencere,lavonni,0,0.034162143140956516,-2.3650773,50,70
TERM_dd90fa53,ITEM_87d9bf7a65fa,bol paça eşofman altı,üçgen geniş hacimli yildiz desenli kalemlik - kalem kutusu - makyaj çantasi - çok amaçli organizer,kırtasiye & ofis malzemeleri/masaüstü gereçleri/kalemlik & ataşlık,derkadesign,0,0.045604207871547675,-2.3650773,40,71
TERM_dd90fa53,ITEM_1c2628f6787f,bol paça eşofman altı,138 cm siyah metal konfeksiyon askısı konfeksiyon elbise askılığı eşek askılık ayaklı askılık metal,ev & mobilya/mobilya/antre & hol/askılık,webburada,0,0.027849826094403694,-2.3365123,58,56
TERM_dd90fa53,ITEM_00f8d6985518,bol paça eşofman altı,barrel kesim eşofman pantolon,giyim/alt giyim/eşofman/eşofman altı,pull & bear,1,0.3561292312165638,0.407081,32,19
TERM_dd90fa53,ITEM_c7c67ec68181,bol paça eşofman altı,ayakkabı kalıbı kadın ayakkabısi şekillendirici ayarlı kalıp,ayakkabı/diğer ayakkabı ürünleri/ayakkabı kalıbı,fırsatvar,0,0.02045061121684229,-2.68373,66,85
TERM_dd90fa53,ITEM_51361275fba5,bol paça eşofman altı,kışlık bol baggy eşofman altı lastikli paça ayarlanabilir unisex erkek kadın gri siyah antrasit,giyim/büyük beden/büyük beden eşofman altı,bsbspor,1,0.6419121050146134,0.40070152,17,20
TERM_dd90fa53,ITEM_0d8ce5d4f4ca,bol paça eşofman altı,düğme detaylı yuvarlak yaka örme kazak,giyim/dış giyim/pardesü & trençkot/trençkot,hiccup,0,0.016112837038598973,-2.528869,73,82
TERM_dd90fa53,ITEM_bc247167d7be,bol paça eşofman altı,kadın siyah ultra mini süet yarım bot içi kürklü tüylü düz taban bot & bootie,ayakkabı/sandalet ve terlik/sandalet,guess,0,0.028891692333620815,-2.344927,57,62
TERM_dd90fa53,ITEM_d192a4e7fd5f,bol paça eşofman altı,oto panelvan iç döşeme tavan pandizot panel kabin kaplama yumoş halısı,otomobil & motosiklet/otomobil/modifiye ürünleri/oto krom aksesuar,herbert weber,0,0.012578903914734825,-2.3365123,78,57
TERM_dd90fa53,ITEM_8e837866809b,bol paça eşofman altı,koni torpido arkası pamuk iplikli havlusu koni torpido örtüsü,otomobil & motosiklet/otomobil/araç içi aksesuarı/torpido aksesuar,kara auto,0,0.01950426024793636,-2.68373,68,86
TERM_dd90fa53,ITEM_80c69964c5f7,bol paça eşofman altı,teaira kadın organik pamuklu kırmızı eşofman altı,giyim/alt giyim/eşofman/eşofman altı,madmext,0,0.5678404153488037,-0.055823755,21,29
TERM_dd90fa53,ITEM_7399a417f9ee,bol paça eşofman altı,nervürlü palazzo oversize kesim eşofman altı,giyim/alt giyim/eşofman/eşofman altı,lesa wear,1,0.46663391967946544,0.49509475,27,17
TERM_dd90fa53,ITEM_eee17bee6673,bol paça eşofman altı,3d toppeez figür ve kalem başlığı 3’lü paket pmi/mc2020 - steve – skeleton – a,anne & bebek & çocuk/oyuncak/figür oyuncaklar/karakter figür oyuncak,minecraft,0,0.008250448431305374,-2.3035622,85,48
TERM_dd90fa53,ITEM_146298bd260d,bol paça eşofman altı,jpst gordon newplush pant siyah erkek eşofman altı 12290437,giyim/alt giyim/eşofman/eşofman altı,gap,0,0.7029765472440865,0.30392727,15,22
TERM_dd90fa53,ITEM_7b8876d933e5,bol paça eşofman altı,siyah baggy bol kesim rahat kalıp -düz paça eşofman altı,giyim/büyük beden/büyük beden eşofman altı,bsbspor,0,0.7117848302197862,0.21937774,14,24
TERM_dd90fa53,ITEM_761ec7a509fa,bol paça eşofman altı,microshots crosscut e0489-e3001,anne & bebek & çocuk/oyuncak/oyuncak silah & su tabancası,nerf,0,0.038129983964861516,-2.1322558,44,42
TERM_dd90fa53,ITEM_d06bf5fe6522,bol paça eşofman altı,kadın yüksek bel bol paça salaş baggy eşofman altı,giyim/alt giyim/eşofman/eşofman altı,nordmende,1,0.9190131552437119,2.1062753,6,1
TERM_dd90fa53,ITEM_e4a4c06c328d,bol paça eşofman altı,kadın hakiki deri bordo rugan topuklu ayakkabı,ayakkabı/topuklu ayakkabı/klasik topuklu ayakkabı,tamer tanca,0,0.023286185995164056,-2.344927,62,63
TERM_dd90fa53,ITEM_4fe12575a715,bol paça eşofman altı,sorane kahverengi kışlık içi polarlı eşofman altı,giyim/alt giyim/eşofman/eşofman altı,veres,1,0.5687899109697278,-0.042221196,20,28
TERM_dd90fa53,ITEM_cfa88ad520e3,bol paça eşofman altı,bordo şeritli içi polarlı wide leg eşofman altı,giyim/alt giyim/eşofman/eşofman altı,bases.,1,0.49279325154094605,0.20792232,25,26
TERM_dd90fa53,ITEM_50f184bff772,bol paça eşofman altı,kapadokya gri kaymaz taban oda koridor mutfak halı,ev & mobilya/mobilya/halı / kilim/halı,melian,0,0.03561250572003231,-2.3650773,47,72
TERM_dd90fa53,ITEM_5641cc7b5c88,bol paça eşofman altı,straight fit beli lastikli ince eşofman altı uzun boy bağcıklı cepli basic düz d6667ax24wn,giyim/alt giyim/eşofman/eşofman altı,defacto,1,0.5830964074093337,0.37000105,19,21
TERM_dd90fa53,ITEM_e131fa222a32,bol paça eşofman altı,taşlı modern avize,ev & mobilya/mobilya/elektrik & aydınlatma/avize,işiltili dunyam,0,0.031065298957649003,-2.0803814,56,41
TERM_dd90fa53,ITEM_ad1d94e9afac,bol paça eşofman altı,kadın bol paça eşofman altı pembe 2013,giyim/alt giyim/eşofman/eşofman altı,trendiz,1,0.9788605277614213,1.9063311,2,5
TERM_dd90fa53,ITEM_8e0517c384be,bol paça eşofman altı,kadın siyah kargo cepli jogger pantolon alc-x14459,giyim/dış giyim/ceket & yelek/yelek,trend alaçatı stili,0,0.018126725303420427,-2.3365123,72,58
TERM_dd90fa53,ITEM_9fe802840a41,bol paça eşofman altı,iki adet siyah gri düz paça bol eşofman alti,giyim/alt giyim/eşofman/eşofman altı,deep fit,1,0.8456114870057262,1.857098,9,6
TERM_dd90fa53,ITEM_9ec172debcb5,bol paça eşofman altı,"xiaomi redmi 67w uyumlu kılıf, şarj kablosu ve şarj başlığı koruyucu kılıf , şarj aleti kılıfı",elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/şarj kabloları/kablo aksesuarı,casablanca,0,0.046028361975375326,-2.3650773,38,73
TERM_dd90fa53,ITEM_db5e861af07b,bol paça eşofman altı,denim mavi fermuarlı kız çocuk el çantası,aksesuar/gözlük/güneş gözlüğü,fasekgold,0,0.02703916044215802,-2.189892,60,45
TERM_dd90fa53,ITEM_9d441d219125,bol paça eşofman altı,şardonlu kışlık kadın eşofman altı siyah gri baggy büyük beden bol kesim kaliteli esnek rahat kumaş,giyim/büyük beden/büyük beden eşofman altı,yx yustex sport,1,0.4881172139860367,0.67557627,26,13
TERM_dd90fa53,ITEM_9866d6b68c15,bol paça eşofman altı,boyama kitabı stickerlı bluey  boyanacak sayfa sayısı 16,kitap/çocuk ve ebeveyn kitapları/boyama kitapları,booddie,0,0.0027065324043171724,-2.3035622,89,49
TERM_dd90fa53,ITEM_eafb18d19eca,bol paça eşofman altı,çocuk takımı erkek kulaklı kapüşonlu ayı desenli pamuklu 2 parça,giyim/bebek giyim/bebek takımı,pırlanta baby,0,0.0565424700104247,-1.6750052,35,35
TERM_dd90fa53,ITEM_e1b45369b2e2,bol paça eşofman altı,keratin maske pembe 500 ml,kozmetik & kişisel bakım/saç bakım/saç maskesi,nano absolute,0,0.0015358254918464386,-2.3904333,90,80
TERM_dd90fa53,ITEM_d16d61ba96c8,bol paça eşofman altı,kurdeleli topuklu sandalet,ayakkabı/sandalet ve terlik/sandalet,lamelif,0,0.01245126148874631,-2.3605974,79,67
TERM_dd90fa53,ITEM_bea5d4dc6163,bol paça eşofman altı,kadın içi polarlı yanı şeritli wide leg eşofman altı,giyim/alt giyim/eşofman/eşofman altı,bases.,1,0.4964493483729696,0.2568131,23,23
