term_id,item_id,query,title,category,brand,true_label,prediction,score,score_type,lexical_overlap,hardness
TERM_3ccc739b,ITEM_234fafce6200,bilgi sarmal yayınları,güncel 2025-26 tyt coğrafya yks video çözümlü soru bankası android kalem,kitap/eğitim/sınav hazırlık,bilgi sarmal yayınları,1,0,0.4779950894922045,probability,0.0,0.022004910507795516
TERM_b61d0cd9,ITEM_45d4541c83ec,keten fon perde,koyu antrasit (füme) renk keten fon perde 1x3 sık pileli özel dikim (siyah 4 toplu aksesuari hediye),ev & mobilya/mobilya/perde/fon perde,venedik home,1,0,0.47799338907260214,probability,0.17647058823529413,0.022006610927397863
TERM_4c6a5d51,ITEM_e97397c5fb53,tv koltuğu,"newasan josefin koltuk, josephine, dinlenme koltuğu ,bordo  renk chaise lounge, ahşap ayak",ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/tv koltuğu,asedia,0,1,0.5220137534397321,probability,0.07692307692307693,0.02201375343973211
TERM_e9d6ffde,ITEM_0220bb266e6a,decathlon erkek,artengo unisex tenis şapkası - lacivert - tc900,giyim/spor giyim/spor şapka,decathlon,1,1,0.5220321523836412,probability,0.0,0.0220321523836412
TERM_97358058,ITEM_2a78918daf1a,sivilce leke,sivilce leke ve siyah nokta önleyici bulgar kremi,kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz kremi,zdrave,1,0,0.4779010940471414,probability,0.25,0.022098905952858627
TERM_28898233,ITEM_64560527c68f,slazenger t-shirt,rosalva erkek tişört siyah,giyim/üst giyim/t-shirt,slazenger,1,0,0.47777696508289136,probability,0.0,0.02222303491710864
TERM_518f75b1,ITEM_b2e517c1ae80,kadın straight jean,501® levi's® original kadın jean pantolon - hollow days,giyim/alt giyim/jeans,levi's,1,1,0.5222359045095296,probability,0.2,0.022235904509529614
TERM_87d39697,ITEM_1abd01db7011,lorus saat,rh951qx9 erkek kol saati,aksesuar/saat,lorus,0,1,0.5222747078459098,probability,0.0,0.02227470784590979
TERM_30ff7349,ITEM_be0984dc67e5,aplik,modern dekoratif çubuk led duvar aplik 70 cm bronz profil (dikdörtgen rozanslı) 6500k beyaz işık,ev & mobilya/mobilya/elektrik & aydınlatma/aplik,lightmore,1,0,0.4777189613841296,probability,0.06666666666666667,0.022281038615870385
TERM_d5ff7329,ITEM_47d55923cf60,battal boy lastikli çarşaf,"beyaz renkli, mini ekose desenli lastikli çarşaf seti, tek/ çift/ battal boy",ev & mobilya/ev/ev tekstili/yatak odası tekstili/çarşaf&çarşaf takımı/çift kişilik çarşaf takımı,lorien,1,0,0.47762345380685456,probability,0.3333333333333333,0.02237654619314544
TERM_c7755541,ITEM_8ec4bb5bc23f,daniel klein erkek saat,dk.1.13675-1 erkek kol saati,aksesuar/saat,daniel klein,0,1,0.5224125787448042,probability,0.14285714285714285,0.02241257874480418
TERM_4660922c,ITEM_e6c04d06255a,muscent,n214 15 ml.,kozmetik & kişisel bakım/parfüm ve deodorant/parfüm,muscent,1,1,0.5224304163597945,probability,0.0,0.02243041635979448
TERM_b500d8b4,ITEM_e32aee611bb9,aldo ayakkabı,annamarie - kadın suni deri beyaz dolgu topuklu,ayakkabı/sandalet ve terlik/sandalet,aldo,1,1,0.5225104757900189,probability,0.0,0.022510475790018858
TERM_05bfde16,ITEM_2a1a84eb2aee,pırlanta yüzük,pırlanta ve zümrüt taşlı büyük hürrem sultan yüzüğü,aksesuar/takı & mücevher/yüzük/pırlanta yüzük,sirius pırlanta,1,1,0.522597928498622,probability,0.1111111111111111,0.022597928498621966
TERM_bc69a753,ITEM_c595669c460c,musluk filtre,mutfak musluk başlığı 1080 derece dönebilen filtreli musluk filtre başlığı krom kaplama filtreli,banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/musluk başlığı,yayke,0,0,0.4773884462152777,probability,0.2,0.022611553784722294
TERM_4d77dd5d,ITEM_3dc3f35bd777,under armour çanta,undeniable 5.0 duffle md erkek lacivert spor çantası,aksesuar/çanta/spor çantası,under armour,1,0,0.4773811592903286,probability,0.0,0.022618840709671406
TERM_4fde9c96,ITEM_40208e12e367,yer bezi,10 lu bezzy mutfak bezi,süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/temizlik bezi,miclo cleaning,0,1,0.5226334886777145,probability,0.16666666666666666,0.02263348867771453
TERM_94f6f2de,ITEM_5c4865e569e4,müslin yatak örtüsü,pembe 4 katlı muslin %100 pamuk çift kişillik yatak örtüsü/pike 200x240cm,ev & mobilya/ev/ev tekstili/yatak odası tekstili/yatak örtüsü/çift kişilik yatak örtüsü,destinyhometex,1,0,0.4773022509031503,probability,0.15384615384615385,0.022697749096849684
TERM_5692ef36,ITEM_9164ca5806a9,colins ceket,denım erkek ceket,giyim/dış giyim/ceket & yelek/ceket,colin's,1,1,0.5227340499941252,probability,0.25,0.022734049994125205
TERM_e9fdde00,ITEM_beda9322cd9b,ethernet kablosu,m108xf 50 metre internet kablosu/ftp 0.60mm-cat6 iki kat korumalı-iç dış mekan-50 m ethernet kablosu,elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/kablo & sarf malzemeler/network kablosu,veggieg,0,1,0.5228578922605547,probability,0.14285714285714285,0.02285789226055468
TERM_0057f871,ITEM_9519df494719,erkek bornoz,pamuklu kadife kapüşonlu unisex bornoz,ev & mobilya/ev/banyo/banyo tekstili/bornoz,madamin home,0,1,0.5228607139791018,probability,0.16666666666666666,0.022860713979101832
TERM_f65dfe96,ITEM_799234f280d9,apple,"11"" ipad pro wifi 512gb standard cam - uzay siyahı",elektronik/tablet grubu/tablet,apple,1,0,0.47712963920946605,probability,0.0,0.02287036079053395
TERM_968223ce,ITEM_13ec787fe347,biggdesign,moods up curious laptop sırt çantası,aksesuar/çanta/sırt çantası,biggdesign,1,0,0.4770348490832166,probability,0.0,0.022965150916783417
TERM_9a8b33ee,ITEM_a6b1207b63ad,defacto pantolon,culotte yüksek bel paça ucu kesik bilek boy beyaz jean pantolon b5012ax24sm,giyim/alt giyim/jeans,defacto,1,1,0.5229952602230301,probability,0.07692307692307693,0.022995260223030112
TERM_780de14e,ITEM_42f9c4359a02,deery erkek ayakkabı,hakiki süet siyah erkek chelsea bot,ayakkabı/bot & çizme/bot & bootie,deery,0,1,0.5230617464309132,probability,0.125,0.023061746430913188
TERM_8a2a21d2,ITEM_0defd9795a69,bitkisel dış macunu,orecare chinese herbal toothpaste - bitkisel diş macunu,kozmetik & kişisel bakım/ağız bakım/diş macunu,tiens,1,1,0.5231229800261152,probability,0.2222222222222222,0.023122980026115236
TERM_aaaeee3f,ITEM_660bd71e8e4d,eşefman takımı erkek,daniil medvedev erkek regular fit dik yaka desenli mavi eşofman takımı,giyim/alt giyim/eşofman/eşofman takımı,ikmal,0,1,0.5231758745708153,probability,0.16666666666666666,0.02317587457081527
TERM_7e844ac3,ITEM_0952020d6980,dekoratif duvar rafı,3'lü yuvarlak ayna duvar aksesuarı - sunumluk siyah (çok amaçlı),ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar dekorasyon ürünü,makromedebulusalm,0,0,0.47682185513310354,probability,0.08333333333333333,0.023178144866896455
TERM_391c5c6a,ITEM_8876dfada33b,ağırlıklı battaniye,"ağırlıklı terapi yorganı / battaniyesi 8 kg, beyaz, dört mevsim kullanılabilir, 155x215cm %100 pamuk",ev & mobilya/ev/ev tekstili/yatak odası tekstili/battaniye/tek kişilik battaniye,terapise,0,0,0.4766974977837183,probability,0.07142857142857142,0.023302502216281717
TERM_45d10f53,ITEM_fcba920ca34b,burberry güneş gözlüğü,-4335-39298g,aksesuar/gözlük/güneş gözlüğü,burberry,1,0,0.47669389886691854,probability,0.0,0.023306101133081458
TERM_96f3170e,ITEM_b98abd81f1a2,nurpak havlu & havlu seti,hamam takımı pembe-krem banyo havlusu,ev & mobilya/ev/banyo/banyo tekstili/havlu,nurpak,1,0,0.476660434999097,probability,0.0,0.023339565000903006
TERM_3338b43e,ITEM_e40f120999d9,teenage millionaire,kadın aslan baskılı beyaz bisiklet yaka oversize salaş t-shirt,giyim/üst giyim/t-shirt,teenage millionaire,1,0,0.47650856009573184,probability,0.0,0.023491439904268163
TERM_cf9feba5,ITEM_05d6b6faf10d,sepet beşik,"bebek ve çocuk beşik yatağı, anne yanı beşik ve bebek yatakları, park yatak",ev & mobilya/mobilya/bebek & çocuk odası mobilyası/beşik,bebelovv,0,1,0.5236312328085548,probability,0.09090909090909091,0.023631232808554836
TERM_a1cf06df,ITEM_42a9b0ecf3d8,hatemoğlu erkek,fresco spiralli plastik kapak a4 defter 96 yaprak kareli,kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/defter,gıpta,0,1,0.5236916691911149,probability,0.0,0.023691669191114872
TERM_9a05f235,ITEM_24acb80886e9,acı sos,acı biber sosu 250 ml,süpermarket/gıda & içecek/yağ ve sos/sos/makarna ve salata sosu,yeni kavaklıdere,0,0,0.4762925603201866,probability,0.16666666666666666,0.023707439679813425
TERM_9a05f235,ITEM_24acb80886e9,acı sos,acı biber sosu 250 ml,süpermarket/gıda & içecek/yağ ve sos/sos/makarna ve salata sosu,yeni kavaklıdere,1,0,0.4762925603201866,probability,0.16666666666666666,0.023707439679813425
TERM_1c102d06,ITEM_9b8f7b7866c5,masa takvimi,"masa takvimi renkli günleri ,ayları ,hava olaylarını , saatleri ve zamanı öğreniyorum materyali",anne & bebek & çocuk/oyuncak/eğitici oyuncak,ankebut,1,1,0.5238918353483372,probability,0.15384615384615385,0.023891835348337165
TERM_cdf27a73,ITEM_e8e84c3554ad,kadın uzun kaşe kaban,apolet ve parça detaylı astarlı premium kalite rahat kalıp kuşaklı kadın kaşe kaban mont,giyim/dış giyim/kaban & mont/kaban,net of not,1,1,0.5239507247824324,probability,0.2,0.02395072478243243
TERM_1a431028,ITEM_50448c297299,klpro,kl pro kly2500 2000w 170 bar basınçlı yıkama makinası,bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/yüksek basınçlı yıkama,klpro,1,0,0.47597690223288275,probability,0.0,0.024023097767117252
TERM_8ff295f3,ITEM_3b2f9fd7e739,yolluk,atela el dokuma mavi yün yolluk 57x158 cm,ev & mobilya/mobilya/halı / kilim/yolluk,soho antiq,1,0,0.4758611739437844,probability,0.125,0.02413882605621559
TERM_4116f03c,ITEM_156ccb5120b5,saklama kabi,6'lı sızdırmaz silikon kapaklı etiketli 1300 ml kare erzak bakliyat saklama kabı antrasit,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/saklama kabı,ironika,1,1,0.5243461170497441,probability,0.07142857142857142,0.024346117049744098
TERM_e701fad4,ITEM_81fa1f0990ae,uyku tulumu,welsoft unisex fermuarlı peluş kışlık bebek uyku tulumu çocuk tulumu ve kostümü tavşan,giyim/bebek giyim/bebek tulumu/uyku tulumu,vavbaby,1,0,0.47562106208638394,probability,0.16666666666666666,0.02437893791361606
TERM_6693cf01,ITEM_a4d20fa87527,lela gömlek,belden bağlamalı cepli kısa paça dar kesim pantolon pantolon 5869017,giyim/üst giyim/gömlek,lela,0,0,0.47547304611755375,probability,0.0,0.024526953882446245
TERM_7a53d052,ITEM_4f358d6791dd,kuru erzak saklama kabı,12 x 2400 ml oval erzak saklama kabı,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/saklama kabı,herza house,1,1,0.5245611484333732,probability,0.3333333333333333,0.024561148433373203
TERM_3858c8e6,ITEM_8a06a0c7e29f,kaş ve kiprik serumu,kaş & kirpik serumu-güçlü ve uzun kirpikler-güçlendirici ve besleyici doğal yağlar 2x (5.5 ml),kozmetik & kişisel bakım/cilt bakım/göz bakım/kaş ve kirpik serumu,siveno,0,1,0.5248919967260659,probability,0.13333333333333333,0.0248919967260659
TERM_61fbd883,ITEM_c91ddb43d0e9,erkek gözlük,saks mavi yırtmaçlı taş detaylı maxi boy straplez saten abiye elbise düğün davet gece nişan isteme,giyim/abiye & mezuniyet elbisesi,heresis,0,1,0.5249646578269965,probability,0.0,0.024964657826996528
TERM_30ff7349,ITEM_1e47d492dcb4,aplik,alex model pilli tak çalıştır siyah led aplik pil dahil yatak odası salon,ev & mobilya/mobilya/elektrik & aydınlatma/aplik,liberaydinlatma,0,1,0.5249993195772875,probability,0.07692307692307693,0.024999319577287515
TERM_f28e60ca,ITEM_c2c7621069d6,siyah duvar saati,akar saniye sessiz mekanizma dekoratif duvar saati 46 cm,ev & mobilya/ev/ev dekorasyon/duvar dekorasyonu/duvar saati,emores,1,0,0.4748964032423784,probability,0.2,0.025103596757621582
TERM_0a7bc31d,ITEM_d9b24df9cb48,hot wheels premium,premium boulevard 2024 toyota tacoma trd pro gjt68 jbl08,hobi & eğlence/uzaktan kumandalı araçlar/model araç,hot wheels,1,0,0.4748201628614154,probability,0.09090909090909091,0.025179837138584626
TERM_b7aaa8d1,ITEM_4cff93c19183,dolgu topuk sandalet,çift tokalı yazlık kadın günlük yüksek dolgu taban terlik sandalet ayakkabı,ayakkabı/topuklu ayakkabı/dolgu topuklu ayakkabı,limeo,1,1,0.5252041281767886,probability,0.16666666666666666,0.02520412817678863
TERM_e097c061,ITEM_81b3651c50a2,tommy life erkek,erkek büzgülü paçalı jogger alt eşofman 82166 siyah,giyim/alt giyim/eşofman/eşofman altı,tommy life,1,1,0.5252340852533711,probability,0.1,0.02523408525337112
TERM_09321fbb,ITEM_084aff332280,dudak nemlendirici,color trend lush dudak balmı coconut ikili set,kozmetik & kişisel bakım/cilt bakım/dudak kremi ve peelingi,avon,1,1,0.5252452536883275,probability,0.1111111111111111,0.02524525368832753
TERM_5692ef36,ITEM_2022dd02d92e,colins ceket,regular fit erkek siyah ceket,giyim/dış giyim/ceket & yelek/ceket,colin's,1,1,0.5253799757706421,probability,0.16666666666666666,0.025379975770642105
TERM_16f8be0a,ITEM_ddafdb8bc3d4,philips ütü,"7000 serisi airfryer combi xxl connected, rapid combiair, otomatik pişirme programları, hd9880/90",elektronik/elektrikli ev aletleri/süpürge & ütü/ütü/buhar kazanlı ütü,philips,0,0,0.47461947464825954,probability,0.0,0.025380525351740457
TERM_1b9f9d56,ITEM_009191445fea,bitki toprağı,20 litre ithal çok amaçlı bitki toprağı torf cocopeat ponza taşı - kokopit özel karışım saksı harcı,bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/torf ve topraklar,green world,1,1,0.5253942451656387,probability,0.11764705882352941,0.025394245165638707
TERM_658b2bfe,ITEM_e541d7d791ae,kare kasnak,nurge kare pano plastik kasnak 3’lü set - fuşya,hobi & eğlence/hobi malzemeleri/kasnak,hobianna,1,1,0.5255438378777593,probability,0.2222222222222222,0.025543837877759268
TERM_40fc4ed2,ITEM_5958b26707fd,bayan triko kazak,kids bisiklet yaka düğmeli triko kazak,giyim/üst giyim/kazak & hırka/kazak,defacto,0,0,0.474439553841198,probability,0.2857142857142857,0.025560446158801986
TERM_c5ac115b,ITEM_9689f0bbfbbf,bayan ceket,w tek approach kadın ceket nf0a8b5ajk31,giyim/dış giyim/ceket & yelek/ceket,boss,0,1,0.5256924980922986,probability,0.14285714285714285,0.025692498092298566
TERM_69212c5f,ITEM_dbb35a89e40d,akım korumalı,tekli akım korumalı priz beyaz anahtarlı surge hunter 1050 joule,banyo yapı & hırdavat/elektrik tesisat malzemesi/grup priz uzatma kablosu,dotvolt,0,1,0.5257951484081544,probability,0.2,0.025795148408154445
TERM_f81af387,ITEM_39cb0b53e00c,straight fit jean,straight fit boru paça kot pantolon - mark jean,giyim/alt giyim/pantolon,koton,1,0,0.4740814469523172,probability,0.3333333333333333,0.025918553047682813
TERM_615fdadb,ITEM_4dc2273ff746,lazer terazi,alman x-lienmer heryere artı lazer terazi 2 akülü 360 derece komple taşıma çantalı,bahçe & elektrikli el aletleri/elektrikli el aletleri/lazer ölçüm cihazı,eisenn,1,0,0.47406112187818594,probability,0.15384615384615385,0.025938878121814057
TERM_08d3d2c8,ITEM_a45eb3a24a7f,elle shoes,kahve deri kadın günlük ayakkabı,ayakkabı/günlük ayakkabı/babet,elle shoes,1,0,0.47387148894606584,probability,0.0,0.026128511053934156
TERM_fe59b5d1,ITEM_d85b82ab12f0,ççs,5237 unisex ultra light kabin boy valiz,aksesuar/çanta/valiz & bavul,ççs,1,0,0.47386786120982727,probability,0.0,0.026132138790172732
TERM_334f7dc1,ITEM_31b766c9df6e,tomtoc,versatile a11 13.5 - 14.4 inç gri laptop notebook çantası - a11d3g1,aksesuar/çanta/el çantası,tomtoc,0,1,0.5261497811246341,probability,0.0,0.026149781124634064
TERM_c7755541,ITEM_e229b45ff03e,daniel klein erkek saat,erkek kol saati vs.blkt.0408,aksesuar/saat,daniel klein,1,0,0.4736365020429529,probability,0.14285714285714285,0.02636349795704712
TERM_af744d42,ITEM_6d0d1680df86,salon tül perde,ponponlu puffy lüks keten tül perde | ağır gramajlı | ütü gerektirmez | sık pile | şık ve doğal doku,ev & mobilya/mobilya/perde/tül perde,istper,1,0,0.47355919482701503,probability,0.11764705882352941,0.02644080517298497
TERM_15b4bb5e,ITEM_32cb2a0f249b,kadın küpe,kadın 6lı halka küpe set,aksesuar/takı & mücevher/küpe/çelik küpe,axamore,0,0,0.4734091867687717,probability,0.4,0.026590813231228305
TERM_7e844ac3,ITEM_3f336308d47b,dekoratif duvar rafı,dekoratif ahşap anahtarlık,ev & mobilya/mobilya/salon & oturma odası/duvar rafı,wooden factory,1,0,0.47340070807801354,probability,0.2,0.026599291921986457
TERM_1a741877,ITEM_bc2a578aba31,kedi mama kabı,ahşap kedi mama kabı standı özel isim baskılı kedi köpek su kabı,süpermarket/pet shop/evcil hayvan ürünleri/kedi ve köpek mama su kabı,nursoft,1,1,0.5266574379853437,probability,0.3,0.0266574379853437
TERM_15b4bb5e,ITEM_61dd0533bed1,kadın küpe,fiyonk kurdele 5 cm küpe gold,aksesuar/takı & mücevher/küpe/çelik küpe,sonne,1,0,0.47331633758776415,probability,0.14285714285714285,0.026683662412235853
TERM_c4114c52,ITEM_2b01f2047577,gizia ceket,omuz apolet detaylı kuşaklı yırtmaçlı bej deri ceket,giyim/takımlar/alt - üst takım,gizia,0,0,0.4732687952936063,probability,0.1111111111111111,0.026731204706393674
TERM_2daa1ef5,ITEM_881c9fc4943b,polarize güneş gözlüğü,os3412-02 57 kadın güneş gözlüğü,aksesuar/gözlük/güneş gözlüğü,vogue,0,1,0.5267807871239492,probability,0.3333333333333333,0.026780787123949157
TERM_cf436189,ITEM_0ebd3393ab13,ip misina,elix 4 kat ip misina yeşil 100 mt,spor & outdoor/ekipman & aksesuar/av & balıkçılık/olta misinası,wily,0,0,0.47311817915553445,probability,0.25,0.026881820844465554
TERM_d1a14213,ITEM_97c96545d922,asics kadın spor ayakkabı,unisex siyah voleybol ayakkabısı,ayakkabı/spor ayakkabı/voleybol ayakkabısı,asics,1,0,0.47309541395286314,probability,0.0,0.026904586047136858
TERM_41d7ca79,ITEM_06b58418421e,bershka kadın,kapüşonlu suni kürk ceket,giyim/üst giyim/t-shirt,bershka,0,1,0.5269478180841064,probability,0.0,0.0269478180841064
TERM_698266e5,ITEM_d212132eaded,standlı baharatlık,7 parça ahşap standlı cam baharatlık baharat takımı,ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/baharatlık,rapt,0,0,0.47297909761844686,probability,0.25,0.027020902381553136
TERM_3cb5dd5d,ITEM_e2854d00d550,oyuncu masaüstü bilgisayarı,tc88x ryzen 5 5500 16gb 512gb m2 ssd rx580 8gb 23.6' curved masaüstü oyuncu bilgisayarı hazır sistem,elektronik/bilgisayar grubu/bilgisayarlar/masaüstü bilgisayarlar/oyuncu masaüstü bilgisayarı,xaser,0,1,0.5272751043811192,probability,0.17647058823529413,0.027275104381119242
TERM_09321fbb,ITEM_122e40d71249,dudak nemlendirici,lıp care aloe vera 20spf dudak balmı,kozmetik & kişisel bakım/cilt bakım/dudak kremi ve peelingi,gabrini,1,1,0.527317518194124,probability,0.125,0.02731751819412398
TERM_bb249ca2,ITEM_625bbe0aeda5,cam sehpa,lizbon siyah metal füme cam orta sehpa,ev & mobilya/mobilya/salon & oturma odası/sehpa/orta sehpa,home,1,0,0.47268090308219446,probability,0.2857142857142857,0.02731909691780554
TERM_ebde0c75,ITEM_5e365c262be5,mobilya kulpu,"1. sınıf metal kare siyah 12.8 cm ( 128 mm ) mutfak , vestiyer , dolap , çekmece kulpu (krilmaz )",banyo yapı & hırdavat/hırdavat/mobilya kulpu,etik aksesuar,0,1,0.5273571620790981,probability,0.05263157894736842,0.027357162079098107
TERM_f1063354,ITEM_9dc67e4b7fe5,le mabelle toka,siyah  simli tül fiyonk kız çocuk klips toka,aksesuar/saç aksesuarı/toka,le mabelle,1,1,0.5275266750777762,probability,0.1,0.027526675077776175
TERM_5e8e5a6b,ITEM_3188995ccaa6,weller,wlg940023g çift güçlü lehim tabancası havya 140w/100w,banyo yapı & hırdavat/hırdavat/manuel el aletleri/lehim & havya,weller,1,0,0.4724357647945171,probability,0.0,0.0275642352054829
TERM_42d0d5c6,ITEM_27230046019b,empera halı,soho chrome - charcoal modern oturma ve salon halısı,ev & mobilya/mobilya/halı / kilim/halı,empera,0,1,0.5276439630330968,probability,0.0,0.027643963033096797
TERM_c84967e3,ITEM_273727cf136e,şarjlı diş fırçası,pro 3500 şarj edilebilir diş fırçası siyah başlık x2,kozmetik & kişisel bakım/ağız bakım/diş fırçası/şarj edilebilir diş fırçası,oral-b,1,0,0.4722985744139968,probability,0.2,0.027701425586003192
TERM_8181df19,ITEM_0b66fa4181cf,iphone 15 pro ekran koruyucu,iphone 15/14 pro/16 uyumlu uygulama aparatlı siyah çerçeveli tam kapatan hayalet cam ekran koruyucu,elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/ekran koruyucu film,fibaks,1,0,0.4722772978650096,probability,0.3125,0.027722702134990396
TERM_f65b2f9c,ITEM_e19850fc4428,zsa zsa zsu vazo,leırıa stoneware yemek tabağı 27 cm krem,ev & mobilya/ev/ev dekorasyon/dekoratif kutu,zsa zsa zsu,0,0,0.4721534715745444,probability,0.0,0.027846528425455597
TERM_313f0eab,ITEM_8c562dcbfcb4,mavi çocuk giyim,erkek çocuk mj baskılı bomber ceket,giyim/üst giyim/sweatshirt,mavi,1,1,0.5279001853388617,probability,0.125,0.027900185338861738
TERM_324c53f7,ITEM_e88f0979507b,electrolux dikey süpürge,"800 serisi ultimate dikey şarjlı süpürge, 10 yıl motor garantili - ayakkabilik hediye",elektronik/elektrikli ev aletleri/süpürge & ütü/süpürge/dik süpürge,electrolux,1,0,0.47209458914385977,probability,0.06666666666666667,0.027905410856140234
TERM_3a57ef08,ITEM_82c2a963ad8a,bordo ceket,yeni sezon suni oversize bomber deri ceket,giyim/dış giyim/ceket & yelek/ceket,candybia,1,1,0.5282461958850655,probability,0.125,0.028246195885065495
TERM_cfa81de2,ITEM_69ad102527f0,banyo gider koku önleyici,"cam banyo gideri kapatıcısı, 12*12, dekoratif süzgeç kapağı, cam süzgeç kapağı, gider kapatıcı 1adet",banyo yapı & hırdavat/banyo yapı malzemeleri/banyo tesisatı,badem10,0,1,0.5282477537586531,probability,0.15384615384615385,0.02824775375865307
TERM_92d79a43,ITEM_c020ca264cf3,nike koşu ayakkabısı,nikecosmicrunnergs,ayakkabı/spor ayakkabı/koşu & antrenman ayakkabısı,nike,0,1,0.5283183475708721,probability,0.0,0.02831834757087215
TERM_4715fad4,ITEM_12a2dc42c302,kalın topuklu bot,kadın klasik kroko sivri burun kalın topuklu yandan fermuarlı kadın bot,ayakkabı/bot & çizme/bot & bootie,v.s.h velvet,1,1,0.5283263309579734,probability,0.3,0.028326330957973433
TERM_ced25a53,ITEM_1991ad3cc10e,dramel seti,cirt zimpara seti 51 parça dramel hobi zimpara takimi yapişkanli,banyo yapı & hırdavat/hırdavat/vida & çivi & dübel,yıldırım nalbur,0,0,0.4716082688364662,probability,0.2222222222222222,0.028391731163533773
TERM_de614ee1,ITEM_0b7e438f5088,dekoratif tabak & kase,tütsülük mumluk - metalik parlak altın renk lüks seri tütsü ve mum için ritüel kabı,ev & mobilya/ev/ev dekorasyon/dekoratif tabak & kase,fantastik sanat atölyesi,1,1,0.5284040409187729,probability,0.0,0.02840404091877291
TERM_9c6e045e,ITEM_64da5468d6fb,bebek nevresim,kız çocuk mor dijital baskılı 3d pamuklu bebek nevresim takımı,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk nevresim takımı,evpanya,0,0,0.4715423752228622,probability,0.2,0.028457624777137813
TERM_45eae37e,ITEM_9bc28ef97f61,guess kadın sweatshirt,siyah kadın el çantası hwqg8424220-bla,giyim/üst giyim/sweatshirt,guess,0,0,0.47152589941906875,probability,0.14285714285714285,0.02847410058093125
TERM_87d39697,ITEM_ec9061f25c7e,lorus saat,rh955rx9 erkek kol saati,aksesuar/saat,lorus,1,0,0.47137224355943813,probability,0.0,0.02862775644056187
TERM_d3485efd,ITEM_8a034b135f57,kulp,radus siyah metal kulp 256 mm - 25.6 cm mobilya mutfak çekmece dolabı dolap kulpları kulbu kulpu,banyo yapı & hırdavat/hırdavat/mobilya kulpu,badem10,1,1,0.5286435552811,probability,0.058823529411764705,0.028643555281099964
TERM_c5ac115b,ITEM_cddf6b02c016,bayan ceket,uzun kollu kapaklı cep detaylı regular fit klasik yaka keten gömlek ceket,giyim/dış giyim/ceket & yelek/ceket,byzıt,0,0,0.4712743820483354,probability,0.07692307692307693,0.028725617951664617
TERM_c347f2c3,ITEM_9a34747600b2,bluetooth kulaklık,budi kedi kulak led işıklı kablosuz bluetooth mikronlu hafıza kartı girişli kulaklık karler stn-28,elektronik/giyilebilir teknoloji/kulaklıklar/kulak içi tws bluetooth kulaklık,karler bass,1,0,0.4711559424762642,probability,0.14285714285714285,0.02884405752373581
TERM_c7755541,ITEM_79070bfc3248,daniel klein erkek saat,exclusive erkek kol saati su geçirmez silikon kordon dke2139c8,aksesuar/saat,daniel klein,1,1,0.5288727475401769,probability,0.08333333333333333,0.02887274754017688
TERM_48a41f7f,ITEM_2933c8122b24,mutfak dolabı kahve köşesi,plain metal ayak metal kulp pla8120 kahve köşesi 8 kapaklı çok amaçlı dolap erzak dolabı kiler dolab,ev & mobilya/mobilya/mutfak & banyo mobilyası/mutfak mobilyası/mutfak dolapları/çok amaçlı dolap,mapahomeliving,1,0,0.47112392263252517,probability,0.17647058823529413,0.02887607736747483
TERM_a69d763b,ITEM_993de375a83e,evlight,fethiye ahşap ayaklı krem kumaş başlıklı abajur,ev & mobilya/mobilya/elektrik & aydınlatma/abajur,evlight,1,1,0.528912828079363,probability,0.0,0.028912828079363018
TERM_7b1dcfb3,ITEM_fd96315e6291,spiderman,beslenme çantası lts-lx fighter,giyim/iç giyim/çorap,spiderman,0,1,0.5289330469352632,probability,0.0,0.028933046935263218
TERM_5c604f47,ITEM_2f54fa57f60b,tek kişilik yorgan,"süper lüks bambu cool ağırlıklı yorgan / battaniye, 7 kg, tek kişilik gri 155x215 cm",ev & mobilya/ev/ev tekstili/yatak odası tekstili/yorgan/tek kişilik yorgan,lilamoon,0,1,0.5289371220820829,probability,0.21428571428571427,0.028937122082082878
TERM_5c4a7913,ITEM_9ffc400e2f7c,tomuycuk,çift taraflı interlok örtü & battaniye  %100 pamuk oeko-teks sertifikalı 100 x 85 cm,ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk battaniyesi,tomuycuk,0,0,0.4710553099030545,probability,0.0,0.028944690096945502
TERM_5fa885a4,ITEM_7bcee408595a,turuncu park ampulü,oto aydinlatma sinyal park 144 ledli ultra turuncu tek duy ampulü py21w (2 adet),otomobil & motosiklet/otomobil yedek parça/elektrik aksam/oto ampul,auto elite,0,1,0.5289682792871276,probability,0.21428571428571427,0.02896827928712764
